1 1 512 0.000001 1.326405
1 2 512 0.000001 2.632527
1 3 512 0.000001 3.947580
1 4 512 0.000001 4.528359
2 1 512 0.000001 2.699387
2 2 512 0.000001 5.308393
2 3 512 0.000001 7.850664
2 4 512 0.000001 9.078302
3 1 512 0.000001 4.060590
3 2 512 0.000001 7.954625
3 3 512 0.000001 11.853236
3 4 512 0.000001 13.497803
4 1 512 0.000001 5.412193
4 2 512 0.000001 10.582354
4 3 512 0.000001 15.758890
4 4 512 0.000001 18.571978
5 1 512 0.000001 3.741352
5 2 512 0.000001 7.472276
5 3 512 0.000001 11.323345
5 4 512 0.000001 15.060285
6 1 512 0.000001 4.476209
6 2 512 0.000001 8.932372
6 3 512 0.000001 13.583716
6 4 512 0.000001 18.035440
7 1 512 0.000001 5.265321
7 2 512 0.000001 10.455221
7 3 512 0.000001 15.428222
7 4 512 0.000001 20.984218
8 1 512 0.000001 5.985193
8 2 512 0.000001 11.934733
8 3 512 0.000001 17.795167
8 4 512 0.000001 25.286314
9 1 512 0.000002 5.133461
9 2 512 0.000002 10.257836
9 3 512 0.000002 15.257613
9 4 512 0.000002 20.452144
10 1 512 0.000002 5.655797
10 2 512 0.000002 11.391640
10 3 512 0.000002 17.114787
10 4 512 0.000002 22.666410
11 1 512 0.000002 6.207359
11 2 512 0.000002 12.576972
11 3 512 0.000002 18.743658
11 4 512 0.000002 24.867531
12 1 512 0.000002 6.863958
12 2 512 0.000002 13.581568
12 3 512 0.000002 20.286259
12 4 512 0.000002 28.155566
13 1 512 0.000002 5.796803
13 2 512 0.000002 11.605715
13 3 512 0.000002 17.241514
13 4 512 0.000002 23.199809
14 1 512 0.000002 6.308581
14 2 512 0.000002 12.430959
14 3 512 0.000002 18.660172
14 4 512 0.000002 24.884142
15 1 512 0.000002 6.714754
15 2 512 0.000002 13.231066
15 3 512 0.000002 19.865326
15 4 512 0.000002 26.652674
16 1 512 0.000002 7.186719
16 2 512 0.000002 14.325631
16 3 512 0.000002 21.496333
16 4 512 0.000002 29.687870
17 1 512 0.000003 6.282190
17 2 512 0.000003 12.736551
17 3 512 0.000003 19.030549
17 4 512 0.000003 25.372677
18 1 512 0.000003 6.678866
18 2 512 0.000003 13.445372
18 3 512 0.000003 19.897448
18 4 512 0.000003 26.708773
19 1 512 0.000003 7.109894
19 2 512 0.000003 13.971594
19 3 512 0.000003 21.003618
19 4 512 0.000003 28.305909
20 1 512 0.000003 7.497516
20 2 512 0.000003 14.731166
20 3 512 0.000003 22.097053
20 4 512 0.000003 30.332547
##   1   2   3   4 
1 1.33 2.63 3.95 4.53 
2 2.70 5.31 7.85 9.08 
3 4.06 7.95 11.85 13.50 
4 5.41 10.58 15.76 18.57 
5 3.74 7.47 11.32 15.06 
6 4.48 8.93 13.58 18.04 
7 5.27 10.46 15.43 20.98 
8 5.99 11.93 17.80 25.29 
9 5.13 10.26 15.26 20.45 
10 5.66 11.39 17.11 22.67 
11 6.21 12.58 18.74 24.87 
12 6.86 13.58 20.29 28.16 
13 5.80 11.61 17.24 23.20 
14 6.31 12.43 18.66 24.88 
15 6.71 13.23 19.87 26.65 
16 7.19 14.33 21.50 29.69 
17 6.28 12.74 19.03 25.37 
18 6.68 13.45 19.90 26.71 
19 7.11 13.97 21.00 28.31 
20 7.50 14.73 22.10 30.33 
