1 1 512 0.000001 1.334218
1 2 512 0.000001 2.631446
1 3 512 0.000001 3.951891
1 4 512 0.000001 4.521673
2 1 512 0.000001 2.695913
2 2 512 0.000001 5.300008
2 3 512 0.000001 7.911497
2 4 512 0.000001 8.957226
3 1 512 0.000001 4.059413
3 2 512 0.000001 7.936863
3 3 512 0.000001 11.882714
3 4 512 0.000001 13.412936
4 1 512 0.000001 5.401846
4 2 512 0.000001 10.556830
4 3 512 0.000001 15.732673
4 4 512 0.000001 18.728225
5 1 512 0.000001 3.854353
5 2 512 0.000001 7.735182
5 3 512 0.000001 11.585371
5 4 512 0.000001 15.348652
6 1 512 0.000001 4.645920
6 2 512 0.000001 9.216157
6 3 512 0.000001 13.885041
6 4 512 0.000001 18.388745
7 1 512 0.000001 5.458501
7 2 512 0.000001 10.765023
7 3 512 0.000001 16.109320
7 4 512 0.000001 21.622759
8 1 512 0.000001 6.184603
8 2 512 0.000001 12.371812
8 3 512 0.000001 18.460968
8 4 512 0.000001 25.235659
##   1   2   3   4 
1 1.33 2.63 3.95 4.52 
2 2.70 5.30 7.91 8.96 
3 4.06 7.94 11.88 13.41 
4 5.40 10.56 15.73 18.73 
5 3.85 7.74 11.59 15.35 
6 4.65 9.22 13.89 18.39 
7 5.46 10.77 16.11 21.62 
8 6.18 12.37 18.46 25.24 
