1 1 512 0.000001 1.345263
1 2 512 0.000001 2.624636
1 3 512 0.000001 3.875753
1 4 512 0.000001 4.452416
1 5 512 0.000002 3.329602
1 6 512 0.000002 3.985679
1 7 512 0.000002 4.644384
1 8 512 0.000002 5.300343
1 9 512 0.000002 4.075605
1 10 512 0.000002 4.526183
1 11 512 0.000002 4.974518
1 12 512 0.000002 5.423800
1 13 512 0.000003 4.415067
1 14 512 0.000003 4.757400
1 15 512 0.000003 5.085602
1 16 512 0.000003 5.433010
2 1 512 0.000001 2.713945
2 2 512 0.000001 5.338347
2 3 512 0.000001 7.778201
2 4 512 0.000001 8.916062
2 5 512 0.000002 6.644648
2 6 512 0.000002 7.960916
2 7 512 0.000002 9.292386
2 8 512 0.000002 10.606936
2 9 512 0.000002 8.140729
2 10 512 0.000002 9.028551
2 11 512 0.000002 9.919728
2 12 512 0.000002 10.753100
2 13 512 0.000003 8.828522
2 14 512 0.000003 9.508842
2 15 512 0.000003 10.190946
2 16 512 0.000003 10.828999
3 1 512 0.000001 4.056729
3 2 512 0.000001 7.895765
3 3 512 0.000001 11.693951
3 4 512 0.000001 13.191067
3 5 512 0.000002 9.949024
3 6 512 0.000002 11.926084
3 7 512 0.000002 13.896144
3 8 512 0.000002 15.919890
3 9 512 0.000002 12.178930
3 10 512 0.000002 13.501870
3 11 512 0.000002 14.876250
3 12 512 0.000002 16.210584
3 13 512 0.000003 13.224768
3 14 512 0.000003 14.232293
3 15 512 0.000003 15.254831
3 16 512 0.000003 16.136358
4 1 512 0.000001 5.357893
4 2 512 0.000001 10.650979
4 3 512 0.000001 15.667487
4 4 512 0.000001 18.174371
4 5 512 0.000002 13.290076
4 6 512 0.000002 15.925768
4 7 512 0.000002 18.595002
4 8 512 0.000002 21.440665
4 9 512 0.000002 16.266745
4 10 512 0.000002 18.058999
4 11 512 0.000002 19.897716
4 12 512 0.000002 22.044432
4 13 512 0.000003 17.126067
4 14 512 0.000003 18.738526
4 15 512 0.000003 20.391165
4 16 512 0.000003 21.947391
##   1   2   3   4   5   6   7   8   9  10  11  12  13  14  15  16 
1 1.35 2.62 3.88 4.45 3.33 3.99 4.64 5.30 4.08 4.53 4.97 5.42 4.42 4.76 5.09 5.43 
2 2.71 5.34 7.78 8.92 6.64 7.96 9.29 10.61 8.14 9.03 9.92 10.75 8.83 9.51 10.19 10.83 
3 4.06 7.90 11.69 13.19 9.95 11.93 13.90 15.92 12.18 13.50 14.88 16.21 13.22 14.23 15.25 16.14 
4 5.36 10.65 15.67 18.17 13.29 15.93 18.60 21.44 16.27 18.06 19.90 22.04 17.13 18.74 20.39 21.95 
