1 1 512 0.000001 1.289691
1 2 512 0.000001 2.602514
1 3 512 0.000001 3.953054
1 4 512 0.000001 4.339447
1 5 512 0.000002 3.305677
1 6 512 0.000002 3.982710
1 7 512 0.000002 4.617039
1 8 512 0.000002 5.278391
1 9 512 0.000002 4.051631
1 10 512 0.000002 4.508830
1 11 512 0.000002 4.979751
1 12 512 0.000002 5.420041
2 1 512 0.000001 2.645108
2 2 512 0.000001 5.304475
2 3 512 0.000001 7.851573
2 4 512 0.000001 8.924144
2 5 512 0.000002 6.608628
2 6 512 0.000002 7.981344
2 7 512 0.000002 9.308238
2 8 512 0.000002 10.621232
2 9 512 0.000002 8.101020
2 10 512 0.000002 9.052175
2 11 512 0.000002 9.912475
2 12 512 0.000002 10.825579
3 1 512 0.000001 4.042424
3 2 512 0.000001 7.841944
3 3 512 0.000001 11.736095
3 4 512 0.000001 13.238672
3 5 512 0.000002 9.930315
3 6 512 0.000002 11.929949
3 7 512 0.000002 13.796643
3 8 512 0.000002 15.833713
3 9 512 0.000002 12.137070
3 10 512 0.000002 13.477592
3 11 512 0.000002 14.862647
3 12 512 0.000002 16.057503
4 1 512 0.000001 5.383514
4 2 512 0.000001 10.576621
4 3 512 0.000001 15.602649
4 4 512 0.000001 18.131692
4 5 512 0.000002 13.289295
4 6 512 0.000002 15.932784
4 7 512 0.000002 18.513474
4 8 512 0.000002 21.476783
4 9 512 0.000002 16.221282
4 10 512 0.000002 18.112901
4 11 512 0.000002 19.967199
4 12 512 0.000002 21.949798
##   1   2   3   4   5   6   7   8   9  10  11  12 
1 1.29 2.60 3.95 4.34 3.31 3.98 4.62 5.28 4.05 4.51 4.98 5.42 
2 2.65 5.30 7.85 8.92 6.61 7.98 9.31 10.62 8.10 9.05 9.91 10.83 
3 4.04 7.84 11.74 13.24 9.93 11.93 13.80 15.83 12.14 13.48 14.86 16.06 
4 5.38 10.58 15.60 18.13 13.29 15.93 18.51 21.48 16.22 18.11 19.97 21.95 
