1 1 512 0.000001 1.339962
1 2 512 0.000001 2.648051
1 3 512 0.000001 3.905865
1 4 512 0.000001 4.455175
1 5 512 0.000002 3.340006
1 6 512 0.000002 3.979401
1 7 512 0.000002 4.645978
1 8 512 0.000002 5.336979
2 1 512 0.000001 2.702912
2 2 512 0.000001 5.275222
2 3 512 0.000001 7.903466
2 4 512 0.000001 8.930546
2 5 512 0.000002 6.664754
2 6 512 0.000002 7.987207
2 7 512 0.000002 9.302262
2 8 512 0.000002 10.674373
3 1 512 0.000001 4.054061
3 2 512 0.000001 7.950502
3 3 512 0.000001 11.725948
3 4 512 0.000001 13.239693
3 5 512 0.000002 9.996681
3 6 512 0.000002 11.992277
3 7 512 0.000002 13.915118
3 8 512 0.000002 15.898871
4 1 512 0.000001 5.369699
4 2 512 0.000001 10.494760
4 3 512 0.000001 15.621045
4 4 512 0.000001 18.446894
4 5 512 0.000002 13.347838
4 6 512 0.000002 16.026097
4 7 512 0.000002 18.688222
4 8 512 0.000002 21.772749
##   1   2   3   4   5   6   7   8 
1 1.34 2.65 3.91 4.46 3.34 3.98 4.65 5.34 
2 2.70 5.28 7.90 8.93 6.66 7.99 9.30 10.67 
3 4.05 7.95 11.73 13.24 10.00 11.99 13.92 15.90 
4 5.37 10.49 15.62 18.45 13.35 16.03 18.69 21.77 
